File name,Wikipedia ID,Title,Category,Number of sentences,Translator ID
SAT00219.xml,996966,安楽寿院,shrines and temples,72,SE_5686
SAT00220.xml,1012853,日野誕生院,shrines and temples,18,SE_5686
SAT00221.xml,1015904,平等寺 (京都市下京区),shrines and temples,39,SE_5686
SAT00222.xml,1043155,法成寺,shrines and temples,26,SE_5686
SAT00223.xml,1049933,笠置寺,shrines and temples,85,SE_5686
SAT00224.xml,1078681,安聖寺,shrines and temples,7,SE_5686
SAT00225.xml,1093380,直指庵,shrines and temples,10,SE_5686
SAT00226.xml,1125687,岡田鴨神社,shrines and temples,14,SE_5686
SAT00227.xml,1125830,岡田国神社,shrines and temples,19,SE_5686
SAT00228.xml,1132203,官寺,shrines and temples,26,SE_5686
SAT00229.xml,1152018,西方寺 (京都市右京区),shrines and temples,25,SE_5686
SAT00230.xml,1158619,敷地神社,shrines and temples,14,SE_5686
SAT00231.xml,1185855,乃木神社 (京都市),shrines and temples,28,SE_5686
SAT00232.xml,1198405,浄土院 (京都市上京区),shrines and temples,11,SE_5686
SAT00233.xml,1214557,宣照寺,shrines and temples,26,SE_5686
SAT00234.xml,1219259,顕妙寺 (福知山市),shrines and temples,22,SE_5686
SAT00235.xml,1221691,平安寺 (京都市),shrines and temples,16,SE_5686
SAT00236.xml,1242462,鹿王院,shrines and temples,46,SE_5686
SAT00237.xml,1243288,蓮華寺 (京都市左京区),shrines and temples,93,SE_5686
SAT00238.xml,1244536,妙清寺 (京都市),shrines and temples,14,SE_5686
SAT00239.xml,1250984,西国薬師四十九霊場,shrines and temples,3,SE_5686
SAT00240.xml,1277062,歓喜光寺,shrines and temples,22,SE_5686
SAT00241.xml,1308900,涌泉寺,shrines and temples,14,SE_5686
SAT00242.xml,1311403,常照皇寺,shrines and temples,16,SE_5686
SAT00243.xml,1311428,仲源寺,shrines and temples,14,SE_5686
SAT00244.xml,1314455,西園寺,shrines and temples,13,SE_5686
SAT00245.xml,1314481,神応寺 (八幡市),shrines and temples,13,SE_5686
SAT00246.xml,1332601,洛陽三十三所観音霊場,shrines and temples,3,SE_5686
SAT00247.xml,24610,寺社,shrines and temples,13,SE_5686
SAT00248.xml,56884,国分寺,shrines and temples,15,SE_5686
SAT00249.xml,87695,明月院,shrines and temples,27,SE_5686
SAT00250.xml,150753,宇治上神社,shrines and temples,24,SE_5686
SAT00251.xml,185906,神宮寺,shrines and temples,17,SE_5686
SAT00252.xml,196687,氏寺,shrines and temples,7,SE_5686
SAT00253.xml,377693,安国寺利生塔,shrines and temples,10,SE_5686
SAT00254.xml,389585,祈願所,shrines and temples,17,SE_5686
SAT00255.xml,404002,大寧寺,shrines and temples,24,SE_5686
SAT00256.xml,510836,境内,shrines and temples,14,SE_5686
SAT00257.xml,719021,宮大工,shrines and temples,7,SE_5686
SAT00258.xml,873090,海印寺 (長岡京市),shrines and temples,8,SE_5686
SAT00259.xml,1169494,観音寺 (京田辺市),shrines and temples,13,SE_5686
SAT00260.xml,1289882,法泉寺 (京田辺市),shrines and temples,13,SE_5686
SAT00261.xml,1339257,願徳寺,shrines and temples,17,SE_5686
SAT00262.xml,1339772,三宝院,shrines and temples,17,SE_5686
SAT00263.xml,1344205,京都十三仏霊場,shrines and temples,3,SE_5686
SAT00264.xml,1344815,関西花の寺二十五霊場,shrines and temples,3,SE_5686
SAT00265.xml,1350548,修福寺 (井手町),shrines and temples,19,SE_5686
SAT00266.xml,1361442,一言寺,shrines and temples,16,SE_5686
SAT00267.xml,1369445,心光院 (京都市),shrines and temples,22,SE_5686
SAT00268.xml,1369458,西寿寺,shrines and temples,15,SE_5686
SAT00269.xml,1381835,平川廃寺跡,shrines and temples,28,SE_5686
SAT00270.xml,1385963,大蓮寺 (京都市),shrines and temples,33,SE_5686
SAT00271.xml,1398605,宝筐院,shrines and temples,15,SE_5686
SAT00272.xml,1403771,龍光院 (京都市左京区),shrines and temples,26,SE_5686
SAT00273.xml,1404047,西雲院,shrines and temples,15,SE_5686
SAT00274.xml,1407054,善正寺 (京都市),shrines and temples,10,SE_5686
SAT00275.xml,1419569,瑞泉寺 (京都市),shrines and temples,27,SE_5686
SAT00276.xml,1423752,常楽寺 (下京区),shrines and temples,18,SE_5686
SAT00277.xml,1432145,法然寺 (京都市),shrines and temples,24,SE_5686
SAT00278.xml,1433838,源空寺 (京都市),shrines and temples,28,SO_4228
SAT00279.xml,1448643,正林寺 (京都市),shrines and temples,22,SO_4228
SAT00280.xml,1454520,真妙寺,shrines and temples,18,KT_5527
SAT00281.xml,1456279,妙泰寺 (京丹後市),shrines and temples,15,KT_5527
SAT00282.xml,1462777,本感寺,shrines and temples,16,KT_5527
SAT00283.xml,1564727,石峯寺 (京都市),shrines and temples,25,KT_5527
SAT00284.xml,1578207,金光寺 (京都市),shrines and temples,23,KT_5527
SAT00285.xml,1608359,常林寺 (京都市),shrines and temples,16,KT_5527
SAT00286.xml,1610060,善能寺 (京都市),shrines and temples,14,SE_5686
SAT00287.xml,1621351,安国寺 (綾部市),shrines and temples,11,KT_5527
SAT00288.xml,1626507,大聖院 (京都市),shrines and temples,10,SE_5686
SAT00289.xml,1633977,岩屋寺 (京都市),shrines and temples,9,SE_5686
SAT00290.xml,1633990,千光寺 (京都市),shrines and temples,10,MW_1472
SAT00291.xml,1633994,厭離庵,shrines and temples,8,MW_1472
SAT00292.xml,1642656,高雲寺 (京都市),shrines and temples,15,MW_1472
SAT00293.xml,1642736,八塔寺,shrines and temples,10,KT_5527
SAT00294.xml,1666154,上徳寺,shrines and temples,30,KT_5527
SAT00295.xml,1676106,宝菩提院 (京都市南区),shrines and temples,12,MW_1472
SAT00296.xml,1696875,清和院,shrines and temples,13,MW_1472
SAT00297.xml,1697024,東向観音寺,shrines and temples,9,MW_1472
SAT00298.xml,1700372,延福寺 (亀岡市),shrines and temples,6,KT_5527
SAT00299.xml,1704893,宗像神社 (京都市),shrines and temples,56,SH_1817
SAT00300.xml,1714633,金剛寺 (京都市),shrines and temples,11,MW_1472
SAT00301.xml,1741136,南蛮寺,shrines and temples,33,SE_5686
SAT00302.xml,1762744,大興寺 (福知山市),shrines and temples,46,PB_5149
SAT00303.xml,88533,石山寺,shrines and temples,161,YC_2616
SAT00304.xml,179534,護国神社,shrines and temples,32,KS_5549
SAT00305.xml,267899,飛行神社,shrines and temples,40,YK_5384
SAT00306.xml,408758,長岡天満宮,shrines and temples,11,YK_5384
SAT00307.xml,713192,日向大神宮,shrines and temples,35,YK_5384
SAT00308.xml,845921,御霊神社 (福知山市),shrines and temples,19,YK_5384
SAT00309.xml,852530,一宮神社 (福知山市),shrines and temples,12,MS_4412
SAT00310.xml,1228140,禅定寺 (宇治田原町),shrines and temples,38,MS_4412
SAT00311.xml,1258026,末多武利神社,shrines and temples,6,MS_4412
SAT00312.xml,1267615,法護寺,shrines and temples,23,MS_4412
SAT00313.xml,1352327,静神社 (京丹後市),shrines and temples,10,MS_4412
SAT00314.xml,1369034,鷺森神社,shrines and temples,12,MS_4412
SAT00315.xml,1469807,三ノ宮神社 (京都市西京区樫原),shrines and temples,13,MS_4412
SAT00316.xml,1669501,猿丸神社,shrines and temples,11,KH_5229
SAT00317.xml,1673231,江文神社,shrines and temples,15,KH_5229
SAT00318.xml,1751238,小川月神社,shrines and temples,30,KH_5229
SAT00319.xml,1758861,清水寺,shrines and temples,193,NM_5685
SAT00320.xml,1782200,皇大神社 (福知山市),shrines and temples,32,KH_5229
SAT00321.xml,1782202,豊受大神社,shrines and temples,24,KH_5229
SAT00322.xml,34689,石山本願寺,shrines and temples,17,AY_6714
SAT00323.xml,38882,春日大社,shrines and temples,142,KT_5640
SAT00324.xml,61594,長谷寺,shrines and temples,91,KT_5524
SAT00325.xml,66330,薬師寺,shrines and temples,223,NM_5685
SAT00326.xml,66382,南都七大寺,shrines and temples,11,YT_6436
SAT00327.xml,73672,興福寺,shrines and temples,200,IH_3315
SAT00328.xml,83741,新薬師寺,shrines and temples,101,YK_5384
SAT00329.xml,83776,法華寺,shrines and temples,107,IH_3315
SAT00330.xml,83834,元興寺,shrines and temples,105,NM_5685
SAT00331.xml,83847,秋篠寺,shrines and temples,67,YK_4246
SAT00332.xml,83886,中宮寺,shrines and temples,47,KT_5640
SAT00333.xml,83913,當麻寺,shrines and temples,183,KT_5524
SAT00334.xml,83924,唐招提寺,shrines and temples,108,KT_5640
SAT00335.xml,84037,飛鳥寺,shrines and temples,65,AS_6726
SAT00336.xml,88151,久松寺 (大和郡山市),shrines and temples,31,KT_5640
SAT00337.xml,88241,平等寺 (桜井市),shrines and temples,35,KT_5640
SAT00338.xml,88282,談山神社,shrines and temples,33,KT_5640
SAT00339.xml,88527,室生寺,shrines and temples,98,AS_6726
SAT00340.xml,91197,金剛輪寺,shrines and temples,72,AS_6726
SAT00341.xml,91201,百済寺,shrines and temples,46,KY_6357
SAT00342.xml,91213,南法華寺,shrines and temples,54,KT_5640
SAT00343.xml,91214,岡寺,shrines and temples,89,KT_5640
SAT00344.xml,91239,長命寺,shrines and temples,61,CG_6675
SAT00345.xml,91248,唐崎神社,shrines and temples,12,TT_5545
SAT00346.xml,91346,園城寺,shrines and temples,254,NY_6706
SAT00347.xml,173924,別表神社,shrines and temples,34,CG_6675
SAT00348.xml,182873,斎尾廃寺跡,shrines and temples,7,KT_5640
SAT00349.xml,211973,日吉大社,shrines and temples,95,KS_6721
SAT00350.xml,212018,近江神宮,shrines and temples,31,KN_6724
SAT00351.xml,216985,朝護孫子寺,shrines and temples,56,IH_3315
SAT00352.xml,223845,乃木神社,shrines and temples,19,KN_6724
SAT00353.xml,296725,宝山寺,shrines and temples,54,IH_3315
SAT00354.xml,303951,吉野神宮,shrines and temples,38,KT_5640
SAT00355.xml,358660,法起寺,shrines and temples,60,YT_6436
SAT00356.xml,360416,上淀廃寺跡,shrines and temples,24,YT_6436
SAT00357.xml,364951,白鬚神社,shrines and temples,23,TT_5545
SAT00358.xml,376746,不退寺,shrines and temples,51,YT_6436
SAT00359.xml,377259,帯解寺,shrines and temples,16,KT_5640
SAT00360.xml,380420,興福院,shrines and temples,42,KT_5640
SAT00361.xml,380532,大安寺,shrines and temples,101,KT_5640
SAT00362.xml,380759,圓照寺,shrines and temples,42,TK_6719
SAT00363.xml,382711,金峯山寺,shrines and temples,135,KT_5640
SAT00364.xml,385016,弘仁寺,shrines and temples,37,KT_5640
SAT00365.xml,397361,法輪寺 (斑鳩町),shrines and temples,82,SH_6745
SAT00366.xml,432694,大乗院,shrines and temples,11,TK_6719
SAT00367.xml,497270,筑摩神社 (米原市),shrines and temples,14,TT_5545
SAT00368.xml,502436,賣太神社,shrines and temples,26,SH_6745
SAT00369.xml,510822,石園座多久虫玉神社,shrines and temples,22,TK_6719
SAT00370.xml,532716,田村神社 (甲賀市),shrines and temples,23,TT_5545
SAT00371.xml,551126,吉水神社,shrines and temples,20,KT_5640
SAT00372.xml,563064,海龍王寺,shrines and temples,49,TK_6719
SAT00373.xml,566892,般若寺,shrines and temples,65,MT_6752
SAT00374.xml,567677,瑞龍寺 (近江八幡市),shrines and temples,34,MO_3825
SAT00375.xml,583260,石塔寺,shrines and temples,45,MT_6752
SAT00376.xml,588810,観音正寺,shrines and temples,29,TT_5545
SAT00377.xml,620600,豊国神社 (長浜市),shrines and temples,34,MO_3825
SAT00378.xml,645603,内山永久寺,shrines and temples,36,MT_6758
SAT00379.xml,646467,長岳寺,shrines and temples,62,MT_6758
SAT00380.xml,647328,慈光院,shrines and temples,42,MT_6752
SAT00381.xml,658422,称名寺 (奈良市),shrines and temples,30,MT_6752
SAT00382.xml,658616,尼五山,shrines and temples,18,TK_6719
SAT00383.xml,666561,栄山寺,shrines and temples,59,RH_6670
SAT00384.xml,669051,長弓寺,shrines and temples,61,SN_6753
SAT00385.xml,674794,圓證寺,shrines and temples,38,SA_6759
SAT00386.xml,681156,聖林寺,shrines and temples,32,MT_6752
SAT00387.xml,681481,舎那院,shrines and temples,50,CG_6675
SAT00388.xml,681490,長浜八幡宮,shrines and temples,39,MO_3825
SAT00389.xml,683789,大野寺,shrines and temples,29,MT_6752
SAT00390.xml,684044,安倍文殊院,shrines and temples,40,RH_6670
SAT00391.xml,690277,大蔵寺 (宇陀市),shrines and temples,49,AS_6715
SAT00392.xml,691771,子嶋寺,shrines and temples,62,SS_6374
SAT00393.xml,700201,長福寺 (生駒市),shrines and temples,23,SN_6717
SAT00394.xml,705841,松尾寺 (大和郡山市),shrines and temples,59,JT_5917
SAT00395.xml,707656,幡岳寺,shrines and temples,15,TT_5545
SAT00396.xml,714594,久米寺,shrines and temples,36,RM_6739
SAT00397.xml,717666,戒長寺,shrines and temples,27,RM_6739
SAT00398.xml,718599,十輪院,shrines and temples,42,RM_6739
SAT00399.xml,720012,高鴨神社,shrines and temples,44,SN_6717
SAT00400.xml,725480,川原寺,shrines and temples,39,RM_6739
SAT00401.xml,726130,伝香寺,shrines and temples,27,NA_6754
SAT00402.xml,728311,竹林寺 (生駒市),shrines and temples,35,RM_6739
SAT00403.xml,732064,喜光寺,shrines and temples,29,AS_6715
SAT00404.xml,732434,額安寺,shrines and temples,36,NA_6754
SAT00405.xml,734857,千光寺 (生駒郡平群町),shrines and temples,17,AS_6715
SAT00406.xml,735417,達磨寺 (北葛城郡王寺町),shrines and temples,44,MT_6758
SAT00407.xml,739717,都久夫須麻神社,shrines and temples,47,TT_5545
SAT00408.xml,743041,仏隆寺,shrines and temples,17,MT_6758
SAT00409.xml,747475,手向山八幡宮,shrines and temples,21,NA_6754
SAT00410.xml,747843,吉田寺 (斑鳩町),shrines and temples,15,MT_6758
SAT00411.xml,751743,如意輪寺,shrines and temples,33,SA_6759
SAT00412.xml,752276,桜本坊,shrines and temples,23,SA_6759
SAT00413.xml,755639,玄賓庵,shrines and temples,10,MT_6758
SAT00414.xml,756949,百済寺 (広陵町),shrines and temples,18,TI_6756
SAT00415.xml,757372,富貴寺 (磯城郡川西町),shrines and temples,13,RM_6739
SAT00416.xml,760632,世尊寺,shrines and temples,24,TI_6756
SAT00417.xml,770310,吉野水分神社,shrines and temples,43,RM_6739
SAT00418.xml,781539,金峯神社 (吉野町),shrines and temples,25,RM_6739
SAT00419.xml,787972,湖東三山,shrines and temples,3,MO_3825
SAT00420.xml,807350,沙沙貴神社,shrines and temples,46,MO_3825
SAT00421.xml,808788,菅原天満宮 (奈良市),shrines and temples,13,TI_6756
SAT00422.xml,813194,若草伽藍,shrines and temples,5,RH_6670
SAT00423.xml,814538,榎本神社,shrines and temples,31,RH_6670
SAT00424.xml,835077,甲賀寺,shrines and temples,5,MO_3825
SAT00425.xml,851113,河俣神社,shrines and temples,13,SS_6374
SAT00426.xml,864968,漢國神社,shrines and temples,15,SS_6374
SAT00427.xml,866064,岩屋神社 (京都市),shrines and temples,19,YT_6647
SAT00428.xml,877345,入鹿神社,shrines and temples,16,SS_6374
SAT00429.xml,880940,葛城一言主神社,shrines and temples,28,SS_6374
SAT00430.xml,917329,葛木御歳神社,shrines and temples,16,SS_6374
SAT00431.xml,917398,鴨都波神社,shrines and temples,20,NM_5685
SAT00432.xml,917480,穴師坐兵主神社,shrines and temples,25,NM_5685
SAT00433.xml,937606,円福寺 (生駒市),shrines and temples,16,RH_6670
SAT00434.xml,968263,奈良豆比古神社,shrines and temples,16,SS_6374
SAT00435.xml,968271,天河大弁財天社,shrines and temples,37,NM_5685
SAT00436.xml,970152,山田寺,shrines and temples,68,MI_6693
SAT00437.xml,972951,天孫神社,shrines and temples,21,TT_5545
SAT00438.xml,1000769,慈明寺,shrines and temples,8,NM_5685
SAT00439.xml,1059494,多坐弥志理都比古神社,shrines and temples,49,NM_5685
SAT00440.xml,1074871,浄厳院,shrines and temples,35,TK_6719
SAT00441.xml,1077908,蓮乗寺 (野洲市),shrines and temples,11,TT_5545
SAT00442.xml,1084625,夜都岐神社,shrines and temples,21,NM_5685
SAT00443.xml,1085430,十二神社 (天理市),shrines and temples,26,NM_5685
SAT00444.xml,1089183,慈眼院,shrines and temples,49,TI_6756
SAT00445.xml,1095502,雄琴神社 (大津市),shrines and temples,11,TT_5545
SAT00446.xml,1100612,本願寺,shrines and temples,23,TK_6719
SAT00447.xml,1106322,秦楽寺,shrines and temples,34,AO_6713
SAT00448.xml,1118586,義仲寺,shrines and temples,26,MO_3825
SAT00449.xml,1119331,金輪院,shrines and temples,14,KA_6676
SAT00450.xml,1122332,葛木二上神社,shrines and temples,34,AY_6714
SAT00451.xml,1123074,葛木倭文座天羽雷命神社,shrines and temples,17,AY_6714
SAT00452.xml,1123103,葛木坐火雷神社,shrines and temples,18,KA_6676
SAT00453.xml,1123191,葛城御県神社,shrines and temples,17,CK_6677
SAT00454.xml,1142191,水尾神社,shrines and temples,20,TK_6719
SAT00455.xml,1147979,竹林院 (吉野町),shrines and temples,15,CK_6677
SAT00456.xml,1176573,那波加神社,shrines and temples,17,MO_3825
SAT00457.xml,1179640,尼寺,shrines and temples,12,TK_6719
SAT00458.xml,1193498,赤穂神社,shrines and temples,16,KA_6676
SAT00459.xml,1193558,比売神社 (奈良市),shrines and temples,23,RM_6739
SAT00460.xml,1203124,宮の前廃寺跡,shrines and temples,14,CK_6677
SAT00461.xml,1214219,九品寺 (御所市),shrines and temples,13,TT_5545
SAT00462.xml,1215312,村屋坐弥冨都比売神社,shrines and temples,29,TT_5545
SAT00463.xml,1224906,妙住寺 (五條市),shrines and temples,15,TT_5545
SAT00464.xml,1232308,往馬坐伊古麻都比古神社,shrines and temples,23,FK_1381
SAT00465.xml,1236498,延寿寺 (彦根市),shrines and temples,13,MO_3825
SAT00466.xml,1237861,仏覚寺,shrines and temples,13,TT_5545
SAT00467.xml,1239564,隆妙寺,shrines and temples,13,TT_5545
SAT00468.xml,1239711,玉置神社,shrines and temples,42,TT_5545
SAT00469.xml,1250000,称念寺 (橿原市),shrines and temples,21,SN_6717
SAT00470.xml,1250022,鳳閣寺,shrines and temples,13,SN_6717
SAT00471.xml,1255351,不空院,shrines and temples,24,SN_6717
SAT00472.xml,1259396,神野寺 (山添村),shrines and temples,14,SN_6717
SAT00473.xml,1266962,見仏寺,shrines and temples,13,SN_6717
SAT00474.xml,1267246,讃岐神社,shrines and temples,14,SN_6717
SAT00475.xml,1275517,斑鳩神社,shrines and temples,15,NF_6716
SAT00476.xml,1275520,伊邪那岐神社 (上牧町),shrines and temples,15,CW_6744
SAT00477.xml,1278266,法雲寺 (平群町),shrines and temples,13,CW_6744
SAT00478.xml,1281930,伊射奈岐神社 (天理市),shrines and temples,15,CW_6744
SAT00479.xml,1281964,伊弉諾神社 (生駒市),shrines and temples,13,CW_6744
SAT00480.xml,1299491,成願寺 (東近江市),shrines and temples,12,MO_3825
SAT00481.xml,1308859,宝幢寺 (生駒市),shrines and temples,12,CW_6744
SAT00482.xml,1313138,粟原寺,shrines and temples,22,CW_6744
SAT00483.xml,1313546,矢川神社,shrines and temples,13,MO_3825
SAT00484.xml,1338889,久米御縣神社,shrines and temples,20,CW_6744
SAT00485.xml,1339078,甘樫坐神社,shrines and temples,15,CW_6744
SAT00486.xml,1339126,畝火山口神社,shrines and temples,21,CW_6744
SAT00487.xml,1346532,常覚寺,shrines and temples,13,CW_6744
SAT00488.xml,1352883,長尾神社,shrines and temples,12,CW_6744
SAT00489.xml,1361036,南都鏡神社,shrines and temples,10,CW_6744
SAT00490.xml,1361063,鬼室神社,shrines and temples,5,MO_3825
SAT00491.xml,1369908,南明寺,shrines and temples,18,CW_6744
SAT00492.xml,1372855,喜蔵院,shrines and temples,23,CW_6744
SAT00493.xml,1374675,小椋神社,shrines and temples,24,TT_6061
SAT00494.xml,1377129,生蓮寺 (五條市),shrines and temples,12,CW_6744
SAT00495.xml,1418063,金戒光明寺,shrines and temples,104,FD_3775
SAT00496.xml,1430348,宇太水分神社,shrines and temples,28,CW_6744
SAT00497.xml,1433620,法然寺 (橿原市),shrines and temples,13,NF_6716
SAT00498.xml,1452816,おふさ観音,shrines and temples,31,NF_6716
SAT00499.xml,1466772,阿紀神社,shrines and temples,33,NF_6716
SAT00500.xml,1476970,東大寺,shrines and temples,397,KT_6636
SAT00501.xml,1528009,吉姫神社,shrines and temples,12,TT_6061
SAT00502.xml,1587171,源九郎稲荷神社,shrines and temples,29,NF_6716
SAT00503.xml,1588308,福智院,shrines and temples,22,NF_6716
SAT00504.xml,1605951,徳源院,shrines and temples,36,TT_6061
SAT00505.xml,1628659,東南院 (吉野町),shrines and temples,20,NF_6716
SAT00506.xml,1657592,阿弥陀寺 (高島市),shrines and temples,17,TT_6061
SAT00507.xml,1663944,大泉寺 (高島市),shrines and temples,22,TT_6061
SAT00508.xml,1665790,伊香具神社,shrines and temples,25,TT_6061
SAT00509.xml,1666697,還来神社,shrines and temples,17,TT_6061
SAT00510.xml,1666719,佐久奈度神社,shrines and temples,28,TT_6061
SAT00511.xml,1667322,山津照神社,shrines and temples,19,TT_6061
SAT00512.xml,1673776,馬路石邊神社,shrines and temples,25,TT_6061
SAT00513.xml,1674577,坂田神明宮,shrines and temples,26,TT_6061
SAT00514.xml,1674699,石作神社・玉作神社,shrines and temples,17,TT_6061
SAT00515.xml,1675430,奥津嶋神社,shrines and temples,18,TT_6061
SAT00516.xml,1675582,上許曾神社,shrines and temples,18,TT_6061
SAT00517.xml,1675678,鹽津神社,shrines and temples,21,TT_6061
SAT00518.xml,1678320,上坂神社,shrines and temples,21,TT_6061
SAT00519.xml,1681698,己爾乃神社,shrines and temples,21,TT_6061
SAT00520.xml,1682881,宗我坐宗我都比古神社,shrines and temples,18,NF_6716
SAT00521.xml,1690550,川田神社 (湖南市),shrines and temples,12,TT_6061
SAT00522.xml,1690573,川田神社 (甲賀市水口町),shrines and temples,21,TT_6061
SAT00523.xml,1691830,波久奴神社,shrines and temples,22,NM_5685
SAT00524.xml,1696091,印岐志呂神社,shrines and temples,25,NM_5685
SAT00525.xml,1699155,近津尾神社,shrines and temples,17,NM_5685
SAT00526.xml,1699919,樹下神社,shrines and temples,6,NM_5685
SAT00527.xml,1700651,川田神社 (甲賀市土山町),shrines and temples,17,NM_5685
SAT00528.xml,1701211,安倍神社,shrines and temples,7,NM_5685
SAT00529.xml,1708362,月心寺,shrines and temples,21,NM_5685
SAT00530.xml,1714173,国分寺 (橿原市),shrines and temples,13,NF_6716
SAT00531.xml,1719220,本善寺 (吉野町),shrines and temples,13,NF_6716
SAT00532.xml,1738596,酒波寺,shrines and temples,13,NM_5685
SAT00533.xml,1752819,大親寺,shrines and temples,50,NF_6716
SAT00534.xml,1769132,河瀬神社 (彦根市),shrines and temples,10,NM_5685
SCL00001.xml,2471,京都大学,school,973,JK_5031
SCL00002.xml,42053,龍谷大学,school,358,JK_5031
SCL00003.xml,57577,京都工芸繊維大学,school,101,JK_5031
SCL00004.xml,41985,第三高等学校 (旧制),school,32,YN_5521
SCL00005.xml,59425,学校法人同志社,school,211,YN_5521
SCL00006.xml,63043,同志社女子大学,school,171,YN_5521
SCL00007.xml,63482,大谷大学,school,134,YN_5521
SCL00008.xml,63508,京都府立医科大学,school,16,YN_5521
SCL00009.xml,63836,京都精華大学,school,92,KM_5722
SCL00010.xml,64335,京都市立芸術大学,school,121,MA_4760
SCL00011.xml,68684,八坂女紅場学園,school,14,KM_5722
SCL00012.xml,83513,京都法政学校,school,54,KM_5722
SCL00013.xml,93022,私塾立命館,school,62,KT_5527
SCL00014.xml,107472,同志社中学校,school,65,KM_5722
SCL00015.xml,110343,洛南高等学校・附属中学校,school,62,KM_5722
SCL00016.xml,152079,佛教大学,school,238,KM_5722
SCL00017.xml,255425,同志社大学,school,1292,YN_5521
SCL00018.xml,266355,京都法学校,school,9,KM_5722
SCL00019.xml,331418,立命館孔子学院,school,16,KM_5722
SCL00020.xml,105698,足利学校,school,72,KT_5640
SCL00021.xml,548437,京都人文学園,school,14,KT_5640
SCL00022.xml,1301508,東山女子技芸学校,school,10,KT_5640
SCL00023.xml,1362530,京都大学フィールド科学教育研究センター森林ステーション芦生研究林,school,337,KO_1183
SCL00024.xml,57568,京都府立大学,school,36,YM_5965
SCL00025.xml,67560,同志社英学校,school,58,KM_3197
SCL00026.xml,303702,私塾,school,4,KT_5640
SCL00027.xml,710493,京都大学新聞社,school,59,MN_6004
SCL00028.xml,818913,京都府立農林専門学校 (旧制),school,87,KM_6394
SCL00029.xml,820010,京都府立女子専門学校 (旧制),school,49,KM_6394
SCL00030.xml,876310,番組小学校,school,24,DV_5467
SCL00031.xml,976332,武道専門学校,school,11,SS_6374
SCL00032.xml,1011490,京都高等蚕業学校,school,69,SS_6374
SCL00033.xml,1017566,京都高等工芸学校 (旧制),school,56,AS_4746
SCL00034.xml,1427791,京都師範学校,school,105,MS_4412
SCL00035.xml,1428595,京都青年師範学校,school,26,KM_3197
SCL00036.xml,2030,帝国大学,school,158,HI_3530
SCL00037.xml,60069,旧制高等学校,school,220,YR_5548
SCL00038.xml,61171,師範学校,school,283,KS_6220
SCL00039.xml,89060,尋常小学校,school,7,YR_5548
SCL00040.xml,219902,神戸海軍操練所,school,32,AS_4746
SCL00041.xml,527091,鳴滝塾,school,9,YR_5548
SCL00042.xml,544414,蘭学塾,school,21,KY_6357
SCL00043.xml,554359,朝暘学校,school,19,HI_3530
SCL00044.xml,667101,外国語学校 (旧制),school,122,KN_1575
SCL00045.xml,1109976,法学校,school,76,HN_1422
SCL00046.xml,1275049,子守学校,school,25,KT_6384
SNT00001.xml,35794,社格,Shinto,72,WP_5283
SNT00002.xml,42693,二十二社,Shinto,15,WP_5283
SNT00003.xml,11071,本地垂迹,Shinto,50,YT_3996
SNT00004.xml,11101,天照大神,Shinto,79,YT_3996
SNT00005.xml,17182,ツクヨミ,Shinto,129,YT_3996
SNT00006.xml,25352,巫女,Shinto,111,YT_3996
SNT00007.xml,42744,勅祭社,Shinto,12,NY_3189
SNT00008.xml,61461,鳥居,Shinto,85,YT_3996
SNT00009.xml,73084,狛犬,Shinto,45,YT_3996
SNT00010.xml,87524,陰陽道,Shinto,27,YT_3996
SNT00011.xml,119406,古語拾遺,Shinto,57,YT_3996
SNT00012.xml,143924,御霊信仰,Shinto,56,YT_3996
SNT00013.xml,161343,神饌,Shinto,34,KT_5640
SNT00014.xml,172409,ウカノミタマ,Shinto,15,KT_5640
SNT00015.xml,176870,大山咋神,Shinto,16,YT_3996
SNT00016.xml,179886,稲荷神,Shinto,98,YT_3996
SNT00017.xml,184777,年神,Shinto,65,YT_3996
SNT00018.xml,186906,絵馬,Shinto,19,YT_3996
SNT00019.xml,190324,神札,Shinto,15,KT_5640
SNT00020.xml,191582,山岳信仰,Shinto,35,YT_3996
SNT00021.xml,205106,産土神,Shinto,12,KT_5640
SNT00022.xml,223783,出口王仁三郎,Shinto,47,YT_3996
SNT00023.xml,267264,禍津日神,Shinto,25,YT_3996
SNT00024.xml,295442,禰宜,Shinto,10,KT_5640
SNT00025.xml,398422,吉田神道,Shinto,12,NY_3189
SNT00026.xml,404993,天神信仰,Shinto,35,NY_3189
SNT00027.xml,417439,神階,Shinto,28,NY_3189
SNT00028.xml,428248,梓弓,Shinto,10,KT_5640
SNT00029.xml,452613,御子神,Shinto,10,KT_5640
SNT00030.xml,488474,八神殿,Shinto,19,NY_3189
SNT00031.xml,498590,祇園信仰,Shinto,18,NY_3189
SNT00032.xml,554989,御霊会,Shinto,12,NY_3189
SNT00033.xml,563952,分霊,Shinto,16,KT_5640
SNT00034.xml,618372,神事,Shinto,18,NY_3189
SNT00035.xml,632576,神幸祭,Shinto,32,NY_3189
SNT00036.xml,692103,神人,Shinto,21,NY_3189
SNT00037.xml,743133,両部神道,Shinto,23,NY_3189
SNT00038.xml,760164,田原の御田,Shinto,4,NY_3189
SNT00039.xml,814314,八乙女,Shinto,17,KT_5640
